Query_nr,doc_nr
49435,333053
884878,79406
884878,476378
884878,21774
884878,54176
884878,292156
884878,318415
884878,383066
884878,468046
884878,173987
884878,306479
1078731,480222
1078731,129408
1078731,9850
1078731,368259
1078731,466008
1078731,457625
1078731,341042
1078731,310944
1078731,408429
1078731,336363
780336,43109
780336,121875
780336,495525
780336,60830
780336,18206
780336,199709
780336,252893
780336,341453
780336,130332
780336,496539
893681,473151
893681,284623
893681,296141
893681,464611
893681,371517
893681,146643
893681,289538
893681,401684
893681,364750
893681,188920
868598,390080
868598,363608
868598,418421
868598,434105
868598,77000
868598,390428
868598,391017
868598,240341
868598,111874
868598,176211
1038755,24777
1038755,240032
1038755,174676
1038755,407332
1038755,425002
1038755,264815
1038755,473765
1038755,86844
1038755,487156
1038755,100897
357340,182978
357340,100120
357340,103665
357340,440266
357340,483312
357340,299175
357340,416064
357340,321529
357340,27294
357340,216207
1093487,77457
1093487,433312
1093487,443597
1093487,169257
1093487,429290
1093487,447667
1093487,58627
1093487,395472
1093487,41924
1093487,463194
1093481,412872
1093481,271804
1093481,379244
1093481,30819
1093481,2848
1093481,137441
1093481,61332
1093481,248384
1093481,346291
1093481,61742
968560,360459
968560,175861
968560,322626
968560,396732
968560,220267
968560,38829
968560,340461
968560,451940
968560,292751
968560,427721
934235,227473
934235,75006
934235,430291
934235,298392
934235,10857
934235,224718
934235,93445
934235,8005
934235,372136
934235,7123
1051886,107502
1051886,495435
1051886,367258
1051886,220552
1051886,365337
1051886,234981
1051886,271803
1051886,488983
1051886,185043
1051886,303195
376537,132639
376537,443406
376537,227516
376537,183602
376537,379122
376537,201276
376537,232486
376537,94363
376537,264500
376537,285922
906901,19705
906901,8230
906901,348447
906901,349123
906901,95059
906901,6600
906901,498512
906901,99688
906901,310083
906901,147283
860266,469502
860266,385730
860266,199327
860266,478849
860266,277971
860266,50473
860266,102124
860266,264159
860266,50865
860266,389770
778139,361976
778139,144836
778139,155312
778139,194173
778139,476275
778139,418794
778139,377192
778139,384774
778139,196194
778139,183818
831474,52008
831474,489201
831474,195871
831474,465671
831474,276549
831474,269579
831474,495412
831474,63721
831474,433249
831474,489701
853344,396423
853344,71578
853344,181303
853344,182019
853344,298381
853344,123406
853344,244414
853344,221958
853344,483313
853344,415137
1093443,376734
1093443,321644
1093443,142403
1093443,368470
1093443,217142
1093443,387958
1093443,468824
1093443,280016
1093443,278993
1093443,223173
241246,181021
241246,393250
241246,208344
241246,198402
241246,104511
241246,316422
241246,17556
241246,442725
241246,400896
241246,203928
1093438,381081
1093438,55349
1093438,479368
1093438,39479
1093438,119116
1093438,34112
1093438,286224
1093438,486706
1093438,343417
1093438,14079
822859,164860
822859,326548
822859,393634
822859,364119
822859,458617
822859,257132
822859,406548
822859,112320
822859,377834
822859,389866
53897,142064
53897,439952
53897,276079
53897,115111
53897,197534
53897,155963
53897,291751
53897,282787
53897,123972
53897,411632
884722,396755
884722,273748
884722,32489
884722,328138
884722,485635
884722,167293
884722,21945
884722,363458
884722,494412
884722,458893
140161,221692
140161,367159
140161,307680
140161,235788
140161,190039
140161,444096
140161,189763
140161,209145
140161,20919
140161,321692
66908,114407
66908,125354
66908,144514
66908,109969
66908,81860
66908,230929
66908,439383
66908,309134
66908,222976
66908,329571
992618,397815
992618,343355
992618,46937
992618,193453
992618,463591
992618,59816
992618,160719
992618,18293
992618,282412
992618,452698
762111,301008
762111,11299
762111,214350
762111,125026
762111,84084
762111,278031
762111,413996
762111,456538
762111,195308
762111,31289
991138,435523
991138,396466
991138,349972
991138,160262
991138,345329
991138,190370
991138,248641
991138,63481
991138,90086
991138,4644
64960,115900
64960,95668
64960,435789
64960,450033
64960,473633
64960,91649
64960,482003
64960,135167
64960,134320
64960,101190
981006,245899
981006,489756
981006,265750
981006,212105
981006,151745
981006,176016
981006,487398
981006,239242
981006,162656
981006,109897
830040,485555
830040,412897
830040,340014
830040,426029
830040,399502
830040,144645
830040,298286
830040,197015
830040,489465
830040,201077
944231,103229
944231,383951
944231,298531
944231,363966
944231,185759
944231,138730
944231,43842
944231,381555
944231,491410
944231,352892
948397,386075
948397,104297
948397,420883
948397,405571
948397,164292
948397,399342
948397,450735
948397,93760
948397,216522
948397,383078
925951,192790
925951,487506
925951,78658
925951,12537
925951,229515
925951,222325
925951,215453
925951,403561
925951,85040
925951,430720
835478,238265
835478,400896
835478,5041
835478,37231
835478,185909
835478,91149
835478,109579
835478,229502
835478,425150
835478,224362
1073972,355094
1073972,223920
1073972,215457
1073972,326103
1073972,147262
1073972,123003
1073972,297712
1073972,315364
1073972,122501
1073972,220032
147337,79456
147337,451823
147337,312096
147337,413989
147337,456634
147337,195275
147337,441278
147337,400691
147337,430862
147337,193636
1093419,71618
1093419,407544
1093419,374677
1093419,387934
1093419,70463
1093419,10243
1093419,374754
1093419,318508
1093419,130293
1093419,326414
800792,310954
800792,430179
800792,460572
800792,65787
800792,482066
800792,309931
800792,35064
800792,137406
800792,6455
800792,1790
790536,31507
790536,7102
790536,436885
790536,199582
790536,375007
790536,123325
790536,272465
790536,234615
790536,28725
790536,263768
1093410,493645
1093410,221870
1093410,491548
1093410,112968
1093410,296349
1093410,58391
1093410,289594
1093410,215109
1093410,84387
1093410,345600
800318,366701
800318,128232
800318,250174
800318,81429
800318,275834
800318,358155
800318,71510
800318,68091
800318,356465
800318,188448
899869,378164
899869,179864
899869,207050
899869,213653
899869,236627
899869,86458
899869,334517
899869,910
899869,344931
899869,361197
1093406,80378
1093406,425702
1093406,262414
1093406,235626
1093406,493996
1093406,67553
1093406,174632
1093406,450625
1093406,298822
1093406,403865
1081569,290192
1081569,239773
1081569,267883
1081569,244604
1081569,437290
1081569,447582
1081569,74889
1081569,396548
1081569,401747
1081569,134335
244092,358728
244092,8599
244092,247635
244092,69380
244092,138624
244092,274164
244092,56707
244092,274608
244092,485974
244092,377726
1093399,141260
1093399,449456
1093399,284662
1093399,90584
1093399,307057
1093399,92561
1093399,5591
1093399,405104
1093399,159250
1093399,106221
831030,454345
831030,14479
831030,353054
831030,411374
831030,297304
831030,222203
831030,26384
831030,311929
831030,2854
831030,429832
877810,447939
877810,239997
877810,81781
877810,204152
877810,173772
877810,484072
877810,307086
877810,219270
877810,27134
877810,225409
798284,335391
798284,340580
798284,241193
798284,392912
798284,172884
798284,188296
798284,230988
798284,51110
798284,470564
798284,122680
837375,230452
837375,329226
837375,501301
837375,71623
837375,483143
837375,245524
837375,286700
837375,302902
837375,319445
837375,331558
166748,438720
166748,366962
166748,420782
166748,224652
166748,89116
166748,203584
166748,250486
166748,36092
166748,419205
166748,356417
1016406,206905
1016406,20602
1016406,276682
1016406,87629
1016406,43203
1016406,163866
1016406,73507
1016406,369899
1016406,143881
1016406,389437
270140,447405
270140,307645
270140,90099
270140,491227
270140,29720
270140,385966
270140,351543
270140,122106
270140,405275
270140,119345
893271,487153
893271,218404
893271,87317
893271,59489
893271,47949
893271,28278
893271,152777
893271,438445
893271,88540
893271,481184
148851,64683
148851,226908
148851,7989
148851,363137
148851,252991
148851,215788
148851,195310
148851,379806
148851,292752
148851,414283
171370,388985
171370,440518
171370,243912
171370,168876
171370,313340
171370,499583
171370,498239
171370,405238
171370,2929
171370,103653
897476,14223
897476,439791
897476,252717
897476,298515
897476,193959
897476,66232
897476,226899
897476,21200
897476,184476
897476,134583
1027669,47901
1027669,234436
1027669,487349
1027669,387897
1027669,321274
1027669,363358
1027669,387532
1027669,432648
1027669,339591
1027669,400968
848478,166399
848478,279952
848478,40017
848478,274012
848478,116274
848478,70924
848478,343624
848478,39380
848478,28314
848478,342766
329114,103712
329114,93998
329114,419139
329114,487876
329114,404543
329114,145619
329114,180875
329114,336864
329114,336144
329114,62650
1093359,66273
1093359,96331
1093359,343740
1093359,29209
1093359,174592
1093359,72152
1093359,487308
1093359,426221
1093359,347104
1093359,195726
959083,46329
959083,178296
959083,156706
959083,397030
959083,167248
959083,84450
959083,192615
959083,77834
959083,13392
959083,27969
865426,185684
865426,377841
865426,316774
865426,168489
865426,400070
865426,161403
865426,183407
865426,234138
865426,448269
865426,308236
947678,308894
947678,453954
947678,385531
947678,348357
947678,109589
947678,170721
947678,201614
947678,450118
947678,189825
947678,161992
1003114,76820
1003114,205510
1003114,340792
1003114,343512
1003114,366017
1003114,118666
1003114,311462
1003114,57233
1003114,495695
1003114,143873
856171,163501
856171,175416
856171,128486
856171,130332
856171,496539
856171,162419
856171,67317
856171,320958
856171,382129
856171,270102
779553,447081
779553,491517
779553,125241
779553,92788
779553,429374
779553,458291
779553,221529
779553,385986
779553,307315
779553,124425
773998,102175
773998,418887
773998,161120
773998,119531
773998,130332
773998,496539
773998,162419
773998,67317
773998,320958
773998,382129
1093349,198834
1093349,145611
1093349,350512
1093349,226971
1093349,358052
1093349,228530
1093349,69606
1093349,150911
1093349,166452
1093349,1110
988988,205570
988988,143473
988988,108354
988988,229411
988988,207831
988988,33487
988988,10211
988988,274741
988988,439904
988988,279318
939104,359066
939104,175775
939104,200938
939104,266768
939104,120878
939104,146760
939104,307620
939104,381763
939104,277623
939104,427924
927553,389804
927553,72688
927553,446986
927553,63458
927553,117018
927553,277053
927553,90095
927553,490846
927553,391736
927553,37727
881695,128724
881695,319608
881695,34211
881695,373478
881695,483446
881695,290603
881695,487603
881695,102543
881695,45575
881695,346768
1035228,356738
1035228,207848
1035228,172161
1035228,417107
1035228,56909
1035228,87692
1035228,47765
1035228,308887
1035228,303951
1035228,341447
954455,10967
954455,155632
954455,232687
954455,288651
954455,147246
954455,130536
954455,58104
954455,206799
954455,401856
954455,461156
778948,54124
778948,139237
778948,235867
778948,361628
778948,277495
778948,197339
778948,495394
778948,439171
778948,145763
778948,457487
881582,493586
881582,409104
881582,16813
881582,44588
881582,296795
881582,87372
881582,180878
881582,412680
881582,256516
881582,57182
1093322,494893
1093322,368788
1093322,247096
1093322,419197
1093322,1612
1093322,348128
1093322,129879
1093322,293236
1093322,268897
1093322,231710
1003329,368639
1003329,69348
1003329,366708
1003329,289368
1003329,476472
1003329,199323
1003329,434334
1003329,141526
1003329,51780
1003329,144632
904295,189171
904295,104297
904295,437394
904295,420883
904295,15534
904295,492119
904295,7979
904295,280076
904295,173546
904295,83164
373209,218845
373209,399260
373209,431612
373209,61818
373209,91704
373209,38277
373209,269050
373209,116166
373209,162197
373209,176339
971633,104462
971633,389709
971633,132025
971633,209786
971633,197572
971633,65757
971633,418217
971633,354400
971633,12632
971633,36399
132639,40955
132639,83625
132639,126177
132639,364942
132639,107716
132639,3855
132639,361915
132639,424301
132639,428229
132639,174411
1093312,428930
1093312,441240
1093312,491659
1093312,300536
1093312,290996
1093312,427305
1093312,118321
1093312,267191
1093312,174315
1093312,411403
952388,240026
952388,377958
952388,96353
952388,238362
952388,287603
952388,123373
952388,312288
952388,52251
952388,210900
952388,365943
1093305,105967
1093305,225088
1093305,19263
1093305,277929
1093305,252462
1093305,52276
1093305,169658
1093305,200882
1093305,257548
1093305,208664
767745,470142
767745,109693
767745,391397
767745,478152
767745,430679
767745,447579
767745,126054
767745,100652
767745,496623
767745,262884
845888,347204
845888,307289
845888,158585
845888,344870
845888,329120
845888,181125
845888,68008
845888,213654
845888,10121
845888,305623
869035,129181
869035,55832
869035,249383
869035,116679
869035,366104
869035,119110
869035,108485
869035,296057
869035,77046
869035,410250
1004940,91245
1004940,94833
1004940,202328
1004940,340795
1004940,276007
1004940,419770
1004940,88250
1004940,83460
1004940,31876
1004940,423091
1017734,2158
1017734,33934
1017734,96512
1017734,393876
1017734,352922
1017734,370233
1017734,89796
1017734,301489
1017734,87712
1017734,176574
931147,11641
931147,103273
931147,76233
931147,86129
931147,345609
931147,24186
931147,138395
931147,453602
931147,233186
931147,305546
989994,315941
989994,55091
989994,164025
989994,90902
989994,196132
989994,458864
989994,298158
989994,370087
989994,95917
989994,497075
792463,383349
792463,431603
792463,259015
792463,223500
792463,286531
792463,231776
792463,10465
792463,137842
792463,341776
792463,295420
789332,375451
789332,174902
789332,178157
789332,459418
789332,25612
789332,397917
789332,325222
789332,341672
789332,389713
789332,147394
850919,24106
850919,432379
850919,467694
850919,250134
850919,145155
